"","N.N.1","N.N.2","N.N.3","N.N.4","N.N.5","N.N.6","I.L.1","I.L.2","I.L.3","I.S.4","I.S.5","I.S.6"
"17086708",4.5234060938312,4.89172462217589,5.11831750723846,4.91081067695801,4.86341346645312,4.02783795826873,6.17179415721339,6.75732952135682,6.76666590776145,5.64962825930852,5.10823433443696,4.85882960838085
"17110447",3.24749896020611,3.84359509011313,3.2600803123103,3.31280356164722,3.91308069815769,3.91147931093054,3.478163044488,3.98681618177439,3.08305158887613,3.23455758733957,3.73585396267841,3.04674143223059
"17110835",3.9237473823972,4.58802204455407,3.79627144375285,4.1977203914103,3.70594211870893,4.24737525919232,3.2660357654259,3.48895781611058,3.86504618832086,3.15111771720095,4.37893235524651,3.82234752880641
"16754536",7.0263483580404,6.83615008452643,6.82523826776775,7.03611480221761,7.02073346545265,7.04746845011021,5.32658046464701,5.37824488622881,5.57461571425682,6.10941794091325,6.03258587735326,5.57461571425682
"16938112",4.30412422286737,4.1462935538815,4.32782105659682,4.34891208074144,4.24534884916157,4.56788352662124,3.18352352596312,3.74497946345539,3.43244860328554,3.69652188083662,3.84052079477301,3.93481285269495
"16899401",3.23033977347034,3.35008834378324,3.20324790907037,3.13977792000203,3.0232197805703,3.56616968252246,4.00387002273975,3.74164423758446,4.6157793375188,4.36529838347711,4.61622036767874,4.51020243450231
"16731654",5.57929776319355,5.641866543977,5.33223384785232,5.20508799316972,5.02335906482791,5.17843096405369,6.60348329102264,6.61119426866084,6.48179675388533,6.48439424510344,6.47444373422034,6.415286468089
"16684194",7.44768916406879,7.40722857647128,7.52219889302235,7.73948135075408,7.83406678578155,7.70688640206122,6.90021366876587,6.80619793162368,6.86948584090805,7.31849218764238,7.14107469833176,7.18102877059564
"17087857",3.41382161748491,3.19103062920206,4.13496158809577,4.83338073602278,4.37340500470704,4.32669456014655,3.0041805253122,2.92722589333287,2.96547458707798,4.66908274119124,4.80413656875825,4.96802742332081
"17042487",6.16450107826657,5.82415562344861,5.99609871863462,6.01082939191617,6.02108887238415,6.0881647685639,6.9816507310859,7.05541623793469,7.22858294940829,6.53292395591401,6.37253119292213,6.67406217641383
"16927110",3.46944886491258,2.7321647750066,3.48807398552089,3.40238445242102,3.40596369251373,3.36374461001952,2.78377179447557,3.88151383741342,2.53068681760147,3.64741138026869,2.59490236537173,2.8945485596656
"16825623",3.20804482172861,3.8441759012604,3.34138114650794,3.98938521131192,2.81474174918985,3.30101838772329,3.54341411664389,3.02919547258999,3.75808689704022,2.63028358005646,2.86827293286085,3.07184703876047
"16691576",3.13323845204714,3.11525734917675,3.24466528758003,3.42849627781849,3.92958569090086,3.21408019359686,4.34208510798189,3.76423328197239,3.41938993253102,3.53021234878793,3.8631675168293,2.70876345788484
"17052252",4.21233049037639,4.52729907556097,4.52665453362713,4.65152655634756,4.4950592685864,4.02301924180564,5.25395914479951,5.60317845115061,5.40842037488658,4.863774522828,5.11423256731679,4.97861875158729
"16889631",4.66045707985837,5.17440826775391,4.88817869060107,4.68813941488856,4.34674597694274,3.70932974701775,5.01253494923808,4.9075268623107,4.57308919577847,3.79034714930474,4.22004223590428,4.51893894144786
"16833343",5.69548902592059,5.81741054931526,4.96528170147871,4.13667927627099,5.10530722925347,4.42346935546009,5.82423184604871,5.14664556986825,3.75956172258242,4.77602111520831,2.61068896596741,4.39857031067602
"17067771",11.9510446129282,11.9994177236064,11.6184621918833,11.2656846304415,11.134337417172,11.327196230079,12.1780332156485,12.1000674063565,12.0386687852073,11.4659894793258,11.3306169099429,11.3112850459221
"17119482",7.55220642700446,7.37297436408146,7.37634664022513,7.3782350228903,7.15824319792425,7.02861342436332,6.83155607531533,6.75216492430458,6.9158723280644,6.46379488020497,6.37867906219471,7.32074547769305
"16941687",3.18853791694576,2.96998307367334,2.02791031978563,2.01728733913153,1.87920558975401,2.25621016384882,2.88307095109283,1.54616784327434,1.72371871972924,1.99385380828125,2.88240914215829,1.82304821365357
"16766279",2.19841383195886,3.81101309925699,3.70103538449839,4.44934568458042,3.58271334412315,1.89493698129443,1.29271060508665,1.99464617552941,2.39773060223765,2.62298081371149,2.48990346761439,2.89512621367768
"16956342",4.44574132399846,3.26250874498715,3.20430085435139,4.17018615453497,2.89140999582866,4.16138727703386,3.85044571563418,3.38929248835562,4.22414444476937,4.75596159335841,3.44177381660238,4.21688112179672
"16948967",5.0542690332892,3.43938066999633,4.61773491167964,5.06429194123505,4.73930723489392,3.65547200410551,4.38120547961001,4.05959490181083,3.90237232101343,4.1570793706928,4.95845520964935,4.35713666674188
"16889627",1.87325543331737,1.93326519854251,2.50750692587654,3.45973266756686,2.4316031714115,1.81138628836442,1.32373785788809,2.9931150649349,2.55283856896922,2.20832177854813,2.05050648287504,2.44464076199103
"16828108",5.89231748182231,6.30482598288998,5.95408170123581,5.28157840962358,5.53264438789854,5.22793503556378,5.50536818307753,3.70534605284887,5.22393449547628,5.43171337937097,5.78279108737755,5.17843481934232
"16747336",10.0741548692985,9.77821676667009,10.0598859681608,9.32441236330836,9.34553713851454,9.25623657901007,10.5831836156029,10.6467510068963,10.4191101105957,9.86730436206219,9.77419623119317,9.79184197600249
"16810943",5.22346633338153,4.75186240256065,3.67900046424508,3.97592027367605,4.25520151244482,3.76972735962548,4.16159860892304,3.64536053424349,4.22040001681417,4.47622983076635,4.51802825866207,4.24464461321443
"16677254",3.86203838161996,5.3905478959164,4.5837408546296,4.43116099270659,4.14754261034031,3.69622382882964,5.11394679304684,2.44064449292633,1.606219740574,2.66716654077393,3.6728545978285,3.51595295789331
"16696533",5.38926988669723,4.78908304265417,4.53183055619359,5.1545699233649,4.64073485012459,5.49538768052812,3.9923094484429,5.01253494923808,3.30022100094571,5.23604751097484,4.09759674607904,3.52222035528296
"16874643",4.34602044789618,3.90309074232324,4.86675486966668,3.73847629761217,4.67868965695081,4.37482227280661,5.30988793079726,3.80656303345917,3.75177036059769,3.74710731167131,4.65720544474842,4.06997678181032
"17098171",4.2598713001863,4.29713624491854,4.40866460949821,3.95170278864921,3.7132376141017,3.57951353029458,3.34249001448458,4.14911429931748,3.73050108149146,3.88349553675197,3.35549145420594,3.24078444618442
"16839604",1.88766214904916,2.66018671031053,2.06174989986109,1.94197550808686,1.45233305175952,1.66552683696839,2.54350315929342,1.21556390291555,2.2762382265863,1.5462369130359,2.71750828817561,1.76182798895833
"16839602",3.32617793981952,1.14087409187685,2.03138643069336,2.34622506251642,3.37117747753679,1.32048654302378,1.13411142933139,0.962134298401109,1.31687242122235,1.23386878370636,1.38055402932432,1.5960122369318
"16878583",4.75648577964159,3.97019208427299,4.2272699329421,3.72766805094157,3.33896006970996,4.230638988088,4.46019912386706,3.24346197920802,2.32795044631716,3.53388590020419,2.42257687693714,3.00721538243815
"17044199",1.93162090772738,1.75481961250139,2.29509049560665,1.15368176283401,1.65653031463557,1.39009148440182,1.93140631256797,1.33782792232867,3.92569945730558,1.78364287390366,0.884447607179022,2.50313662178494
"17118760",4.19114866204007,4.04581388268109,3.30154094347068,2.58423792511614,2.92444768004435,3.21755650393668,2.6551234185712,2.3744585239046,2.59394136420682,2.9375957484296,2.57326732458077,2.42749566420743
"16684192",5.70205905641178,6.19460601743023,5.66630474299766,4.08877553123116,4.90753267463633,5.42487511435195,4.97908041599332,4.46742479709705,5.76130445100501,4.93244683873346,4.41943387189121,3.76239010547505
"17119258",7.09696556143683,7.13438948679119,6.39172003231266,6.45188950228102,6.60759028509759,6.80134120703879,6.31107968594632,6.23193635648387,6.74774283580919,6.16072834650431,5.91012541908821,6.00187523866407
"16820820",4.50966083696281,4.01051450763309,5.11199810770035,4.16735997510884,4.83667729265646,4.4819634568119,4.24514517554914,5.07450167001718,3.60698325364899,4.43859707290842,2.11110121545653,5.12107177983364
"16882414",7.08552097348961,7.34990142657545,7.15001205818113,7.18750275228168,6.77538542449568,6.71103331617192,6.19499220015439,6.87610939813369,6.40371547758531,6.21038539395212,6.58820341682012,6.48370144430238
"17113335",3.22816295460098,3.87825469694998,4.98521939322047,2.88982333480994,3.6997032111103,4.21974144707536,4.23754416098807,3.57278229064262,2.72548265537116,3.99336667023697,3.44356020145316,3.98724567410475
"16858118",1.75928252382993,3.22373506110222,2.05238200465798,1.92338748620085,2.03461779041589,2.71981063202736,2.00861629629021,3.1742292278365,4.62224103647361,2.75816377190759,2.21710788635242,1.92495170278993
"16855382",7.09282322644112,6.8541678764914,6.94032016628607,6.78787251502656,6.71293537067422,6.78003252418528,7.80786452057419,7.43875544553281,7.54407280062542,7.53912729970411,7.46306056875872,7.55918256187602
"16758011",2.46894365746631,3.34436145024942,3.26766010921646,3.4566031007515,3.44820807263263,2.6521318058437,2.63314308475903,3.84211779073193,3.10678687839146,3.67570800491331,3.46842300838211,3.14439356451383
"16841980",1.93691508745159,1.88196528674988,2.11609795490615,1.58755980694897,2.37424008988646,1.50353418365371,2.78612914886585,2.70162952020451,3.20500961732502,2.47139729360536,1.99132218842894,1.73302208760667
"17112187",8.95875833777952,8.73819106681155,8.70227398340674,8.02055160966392,7.92810182943996,8.07574537516609,8.94036170993018,9.01413643176547,8.80104071113079,8.27805863238698,8.48565700128972,8.58507237183782
"17103740",1.3603586470212,1.36843271378018,1.29331008076692,1.82533519785216,2.1719835480772,1.51656438569175,1.9281699320651,2.25137997651259,2.4012479598817,1.65138767645477,1.61147002898449,1.6358176317025
"17005211",1.26481847401267,1.71391476805414,1.68513875647515,1.63471710559974,3.32388528083517,2.39168371669349,2.24423341427733,2.84443033439692,1.28829808778145,2.91649223208314,2.14609910790259,1.4763848887331
"17080020",1.81358585588795,1.205595376858,1.08167913928034,3.5102083030538,1.53850845479821,1.52211299443479,1.84315973403817,1.07792595046955,1.83576074286357,1.25592810848925,1.26611687981269,1.1203024597331
"16753543",5.33464238398749,5.41926050296117,4.1811786219013,2.02294124151573,4.04740976113942,1.8915969374676,2.28890980758253,3.69671467378218,1.70513919961815,4.55259385415834,5.41924587991428,2.63152380322613
"17080786",1.95654813655034,2.01018906778713,1.31209298014101,1.7248786823523,2.3615495909429,2.09855479140788,1.4440448932577,1.48082562982748,1.40722128366422,2.26353451840851,1.54194734162483,2.43421143406666
"17044793",1.25267432398996,2.01785132589468,1.24678035538194,1.4978049367052,2.42250578691287,2.51266265976888,1.75477587235102,1.28837267011123,3.50861635859741,1.71079567234484,1.15966640602964,1.67025385922062
"16684995",1.71434223227313,1.11436522827274,1.54689652504875,2.50526891297058,1.48272492880139,1.26939216164191,2.09943457629266,2.21626325576943,1.43782082771437,1.31838427808893,2.30829701704243,1.58222017088195
"16878888",3.76485306014699,3.62165511985914,3.32140710904597,3.16716104092019,2.90233797664438,2.81067561426068,3.6662375107679,2.79822374075886,2.88102380284392,3.06642612388793,3.87737472933165,2.91583868853112
"16963685",5.5139932014594,5.2097338139937,4.66644761296429,5.48133598303612,4.89489695476,4.06752266517801,4.86169137731816,4.65041333602809,5.34786982496302,5.59895225105142,4.8186528087766,4.3538345681733
"16974898",2.29616181566345,1.94169782352668,2.93215857235072,1.79268702479655,1.77583555330132,3.58717342599141,2.51652648824098,1.58354963569089,1.53162108317971,2.80383780319079,1.80475558958773,3.31075396107655
"16977409",4.74569106331853,3.84497642127897,3.26914220184696,2.42868720099609,3.50147977916913,3.81568743318668,3.4227496429148,3.96884891256976,3.07243747219371,3.12523316067986,3.26233656504606,3.10695122474665
"16995024",2.94166918996533,2.86836623179155,3.01909627311699,1.48614987699498,3.39581080333669,2.40614263202878,2.45635628958922,1.71958301610211,1.27765994626903,1.76271903579887,1.85060346945019,1.59431504014176
"16995279",4.08093483507579,5.24804792545724,3.80305247553323,3.58927163919542,4.25560576327264,3.88230156615385,5.01186017617429,3.62416487431044,4.11617855154854,4.66323090057187,4.91676612359817,4.6994907210013
"16996133",4.69074784740118,4.88075509581214,4.86692992819593,4.01307903257412,4.52017794082448,4.07255274336079,4.91107774637162,4.51121495471988,5.23725932844681,4.29460163420485,5.04424432848501,4.61152549261826
"17001448",2.83065571317547,2.23609056223015,1.82320276667774,2.09348820321284,1.93530228403149,2.66395466291343,2.25420448839111,2.58970875482071,3.11518071311249,2.11179943247132,2.24086954888639,1.99928927000116
"17054821",3.49982813995152,2.48021190038126,2.65212915993608,3.50288277054177,3.43431015024171,2.88022518230974,4.44549082956322,4.18573604544558,4.25474505926218,3.76908978129455,2.67374926964843,3.51646334378265
"17047086",3.52570064239233,5.06467375932097,3.82107283929488,3.04226663449292,3.23199878846187,3.79879424417374,2.75660163410462,2.15982955779983,3.02706770414319,4.48994791500285,4.29635254576042,3.43368900850297
"17062578",2.46999232441036,2.19194729147642,2.79989506691645,2.09432173915392,2.5254313505079,2.37135104230551,3.09372741142752,3.06599526608121,3.01100341815014,2.47858780220347,2.5392754502105,2.97103687099958
"17051145",4.23771132386339,4.14072947304944,5.15359507222085,4.90130005747024,4.97537041500921,4.58351225947494,4.99926118232074,5.83404581109233,4.60464588323243,4.96603987242312,4.54247008559761,3.43392557502049
"17065171",3.55639037517727,2.2475817102201,2.17375378160541,3.13662820621032,3.45891410060317,3.55898603037073,4.14439350340592,3.66217159783306,3.97897709825395,2.31558689162676,2.49881708960251,3.1272080809696
"17065630",5.92105061296565,5.73001131715893,6.02754144227058,4.75841751734712,5.00259169774258,5.04089439515827,5.69697246304779,4.25808619442107,4.88797845206172,5.23850634423367,4.87218394529876,5.23494321853726
"16703294",2.74840143628256,2.28453565019786,2.61367999573169,3.80465490784582,3.12040892577591,2.03456845613894,3.05478049191987,2.56454142530756,2.61126967193944,2.29158821545467,1.49905272867565,1.86024276783129
"16706370",6.1060492365251,6.01870631182779,5.58616229866793,5.10867211176152,4.85943523603128,4.91997395901037,7.19414401772432,7.23291218363866,6.79102097163782,6.04082740674573,5.81522451072657,5.56422020388723
"17118868",3.75580698229373,3.68049444741701,4.10320769709264,3.99749987489683,4.53060522207669,3.68457832856393,3.13862032165837,4.74138506623412,4.60389967269805,4.79328992264008,4.70805118695946,4.32238944517174
"17118960",3.74270104806987,3.16665891300222,3.17085382932484,2.8026098561297,2.8599589462661,3.30678051343286,3.415404709007,1.88567891213193,3.55345882827517,2.92218150692262,3.56996478270202,3.81145928655099
"16837158",1.58755980694897,1.39854227368535,3.09875570994555,2.93033010930111,2.21325461953538,2.24244846242296,2.10787502539971,2.47604218805273,2.07335751871042,2.3364092636819,2.67536464424344,1.777078911712
"16848095",4.76306837006611,5.4023100789861,5.20331367386023,5.97719300190736,5.66458822494358,5.0745552142758,4.26566737167685,5.0179574368421,4.21629408476433,4.74396058178451,5.50172563168455,5.22745937555973
"16863342",4.38167671669056,4.98266440431297,5.19992513984735,4.39979678545289,4.72630931253909,4.42382202914326,4.52523381555312,5.98813221364821,5.28853477319166,5.23395368207573,4.85990977325987,4.93613410882831
"16864817",2.41597846747501,4.36272355805306,3.32396663946108,1.53756237804472,1.7735851143531,2.74162066562804,1.98315337761372,3.59809121153616,4.07945647715238,2.46770525191114,1.7204622715041,2.88523757022183
"16912939",6.32306049372573,6.60560318018227,6.80018076734786,5.70736560072164,5.74659187693274,6.06652801536418,5.60995348440308,6.67167934585751,6.6862702653615,6.26596813977557,6.45075104459874,6.34854926123418
"16914859",3.49412480961109,3.80029267286549,3.13882547091189,2.93674471544382,3.71150184093857,3.85061128354964,4.91473125035274,2.63854117575668,3.30677801094347,4.678700816807,4.40584721788286,3.35501536700003
"16915519",3.61879532382323,3.00700190194724,2.7739878036068,3.89642386362116,3.11876683741086,2.6231871389285,2.66268181064007,3.28941677302473,3.2956360490969,3.6086858409045,2.5485082760481,3.01604364035463
"16709333",7.34222003654365,7.52989321412746,7.61810285703702,7.5750208037738,7.51533099446978,7.53725769523401,6.81848650491815,6.72720025320868,6.68728344860101,7.04041694571649,7.02736099390454,7.18528457011897
"16703715",5.52939722892875,5.87260655958095,5.52925277019949,5.57299659116143,5.79083943031107,5.81696228618499,6.42627785817634,6.24800727795243,6.50523406447628,6.32251707140701,6.41375233128909,6.23991926214727
"17006568",3.05872879111793,2.75924835108185,3.47449147511446,3.89334220199292,3.81000738390716,3.89895029828755,2.52291077396097,4.1758034862619,3.00246242845877,3.08941137009682,3.64180310015105,3.70755992084606
"17112735",3.46871687321475,3.53041728218434,3.54332494700298,3.75600129401615,3.24089286195401,2.93925072778838,5.67146699096637,5.20081997306319,4.73693888678502,4.16420720290528,4.10137223580152,3.55956252551253
"17056841",1.56113932740512,1.7388792378238,1.67077864188292,2.28189239836548,2.27356058717035,3.30696423705678,4.74008378831841,3.66137980254907,4.68813941488856,1.50100037766441,2.87619836729555,2.28500039109753
"17025953",6.09964727866593,6.20719377845749,6.05995048189632,6.45248156208375,6.50401485844836,6.39070803725139,4.88362051581073,5.21613777090236,5.19006158427989,6.29820567755074,6.2174014588221,6.46214288523469
"16746906",4.15579301658281,4.37117601075098,4.07088604467629,4.00489133199024,4.65714488743082,4.33578715776678,5.40950641600457,5.69314818146356,5.14913023894041,4.94018434532188,5.32322041444003,5.46679469138885
"17018459",5.2695107066032,5.3117715602563,4.71925639113146,4.86130971403537,4.75233795258049,5.45098532359131,4.87180653728617,4.48157063647354,5.06053574539331,5.30912395154659,4.49322040315214,4.45222763043518
"16975777",5.85327556280268,6.26577887096151,6.02264033245671,5.85064055388998,5.19407127870383,5.30795784957023,4.97154734039304,5.18174083452368,4.95219584926436,5.11598684086654,5.62840419941849,4.97507484426043
"16930623",5.96577660366529,5.6272652129225,5.44962417874862,5.81714559509219,5.96468476198859,6.17207367245895,5.16199018130141,5.35301134842236,5.11026482502324,4.73387671581932,4.84243065767836,5.10746086686966
"17084130",4.74594819098054,3.92184475405149,3.81592620498501,4.77305506288201,4.91782616505401,4.68867033878067,5.08140490434225,5.35419783565893,5.42381871937427,5.79936093069093,5.52661580216576,5.64263007472406
"17015540",4.31188801283659,4.09676110042948,4.8068989389692,3.87595124182359,3.38277121909104,4.26001310591441,3.89403941813887,4.74875213403007,4.48680828818041,4.97363768433688,5.21990561015778,4.66009121498947
"17009545",3.83872832322312,3.73729937346981,3.14004097424037,4.09881539697115,3.68798038303614,4.25330345584704,3.50792445537539,3.20949146887195,3.19394649041382,3.02642955539076,3.55515034674282,3.31340674297612
"16915091",5.1322060228292,5.10426115898595,5.34853751212084,4.99456607074168,4.61789051643894,4.18912171504442,5.36328126430606,5.03270491998759,5.48787874648232,4.57972147074146,5.18465437992343,5.33033972771821
"16764683",7.47521263547703,7.67405700509402,7.71481527930467,7.80035906139516,7.73030723676461,7.74357925994545,6.99860150930562,6.74002060519044,7.16447151596551,7.46253715103336,7.42001947208498,7.49259428859034
"16926029",3.31709668420227,3.02063764792149,2.89219586298089,3.44871146215621,3.06615273858944,3.03822840037494,3.85601318414018,2.98026934685432,3.73447368069644,3.86454049305699,3.80285714822234,3.78011257979282
"16872551",9.60331606411758,9.74332915599152,9.95627327147209,9.88656977106198,9.74928479274205,9.91862425499759,9.33290379062026,9.19416010286363,8.99146747539291,10.1651704268948,10.0837765057919,9.88801489391873
"16919158",4.77781493197829,4.74186486630383,4.81757938140122,5.08593075509714,5.17527195745811,5.10150955115802,6.35010892597557,6.29473852966877,5.92114005464604,5.89483097482721,6.24882520401282,6.36038987070041
"16917849",3.43688736023446,3.11000811179078,3.59945268641532,3.89394509257317,3.50364969451422,3.9700272194607,4.42218012735113,4.33314045217076,4.29071115740932,5.02267899620826,3.92933636876021,4.85512059816004
"16986655",6.46123048534509,6.27060193931451,6.44184544731283,5.78926603987625,5.92319103520359,6.03008912351437,6.92079423482203,6.81375769367113,6.3041008271511,5.28626701182803,5.60304968178061,5.29390223839035
"16693291",1.67579088440747,1.85125114562891,1.91549110559249,1.8486695138344,2.59068664877761,2.03290791228045,2.0686394289709,2.54258518154293,2.62661906283282,2.32129835285122,2.04303431214504,2.41217547016321
"16833965",7.94567780810147,7.80241328906758,8.03573181296541,7.9708368653564,7.7955890464835,7.96517756130644,6.33751158241312,5.97491391408994,6.75566477028942,7.18019606108352,7.10457679926601,6.49317102944487
"17079910",6.47984998085749,6.63199654102886,6.26555430484175,6.90987505985752,7.05316322061162,6.80864103446774,7.70095651933599,7.4277865162628,7.46349859346074,7.33193074699585,7.3040587018774,7.32043382367746
"16924878",8.87871280438111,8.88879901037764,8.94552238165489,9.02610769306344,8.95342896297696,8.93151637273838,7.65823766451321,7.72578198326478,7.68308489117241,8.28958913097201,8.26114301381011,8.22320277214634
"16950825",6.02341178451928,5.70312650095929,5.78546811975808,4.65870758816581,5.16328481240221,5.46517689257771,6.34091031308901,6.41295113528516,6.55271377487096,6.54175953445561,6.78083360086285,6.6257535801484
"17121270",3.54125197084137,3.75582463751271,4.26804573462575,4.36750287811325,4.24343292143264,3.90704554014361,2.52506525875775,2.38077567964961,3.18803121906146,2.85149218958001,3.50286841876314,3.52257477263225
"16849379",2.62776559708225,2.6767357548841,3.45835101038173,3.07774740742907,3.06265345831961,3.03660883995089,3.9534425863637,3.73771274920752,3.77092858931491,3.75566495307554,3.50431144651768,3.8258553514992
"16858156",2.97688419463644,2.37755552806233,2.85714961501156,2.55457735938154,2.21735104154164,2.69090053494544,3.0729818536823,3.64463463650926,2.77611629732797,2.29588130580274,2.95485824385911,2.88208840358434
"16972198",6.10390138141489,6.32430386905215,6.13871393952683,5.19019444636389,5.24492114214182,5.46017796411393,6.24100504745261,5.8171969263365,5.90226391852314,6.79776133067104,6.80808303920263,6.72198330486701
"16975213",6.3874714713313,6.78115015998592,6.90432491843872,6.59662970687546,6.54824953980828,6.76051381161282,7.46098325195326,7.48359914692114,7.53843808091784,7.12072173721707,7.15802229255172,6.96516148957315
"16971631",3.51972716351319,4.61152549261826,4.64554621742515,4.08537418298657,4.00614826639313,4.24358049614192,5.86427898191384,6.64990136681528,6.46207741923548,5.21046784518372,5.29199592594569,5.25738136000053
"16767513",5.45592344983079,5.45099133564677,4.93331634343668,4.66641329963851,4.6111062052817,4.54890407245827,3.38000316838695,2.42513667772079,2.90125310607423,4.29933216882738,4.62977851501408,4.40160439462468
"17112607",6.85533014436261,6.69253889603934,6.97873852719069,7.12259027819328,7.21815941877724,6.99881257734962,6.3323082887271,6.03685014878407,6.24628257641059,6.786296921543,6.91705275803023,6.70628863514147
"17087329",4.13924902013459,4.67214608842192,4.43253233185291,4.83296909662605,4.55630481772782,4.85474787166184,5.20329266344502,5.29957535704667,5.41977343932996,5.25310181549032,5.30735256963929,5.51470053994241
"16660575",6.07410127133583,5.84784422362411,5.70663880860373,5.70968351877068,5.56823624360714,5.69484109569146,6.30355144943511,6.98506586878931,6.28233536725001,6.21975531564318,6.49018866280541,5.89450923515219
"16932321",3.04587391085572,2.66148785632794,2.83219018721436,2.66303717147736,3.13714206146541,2.42058464084101,3.97613938477994,4.12565703598985,4.09368186875781,4.08572091804036,3.81116425043836,3.61444330701029
"16940055",6.36220402293516,6.34075923998255,6.36900718608493,6.72253152927063,6.95540092618049,6.64992455012603,7.37729991163852,7.54664074532717,7.22215224777816,7.13435576677437,7.23836689686033,7.08426184158743
"17006659",4.48153394986542,4.58658642204883,4.28830566632935,4.6174468940522,4.55321836268281,4.00620130082498,6.83652773953774,6.08812530442098,6.27896094283728,4.93500132099638,4.29181497192436,4.81682774148162
"16919663",4.43935991014101,4.74190990621786,3.52123134303454,4.23092324951874,4.34684675654548,4.20259596312764,3.3075574013132,5.15869610055893,4.15446368702239,4.34028322969229,4.14184920771207,3.80343549499641
"16789149",4.66302686527712,4.8603173367915,5.11913032316844,4.55864605504294,5.05365665132975,4.8687251120276,7.19067440205515,7.16803524793203,7.03764500575576,5.64181366042058,5.37086590887265,5.49593874186483
"17012946",4.96731769276139,4.81720306412545,5.00394075687805,4.47896442320445,5.12542602799196,4.5249214976375,7.47215692415089,7.46169974106316,7.44497497829612,5.63109370787526,5.84631916633848,5.75130996135953
"16660587",6.9209316628557,6.95550552827611,7.08674238016379,6.56539842394953,6.55944522573733,6.56066436487852,7.48053383618999,7.6146643947123,7.39702534766026,7.1218828222801,7.14757855724153,7.14857400675265
"16886491",5.5400658832147,5.54536307991087,5.48673192598816,5.39199767227848,5.69589774068334,5.47040980454455,8.62302249412107,8.73206320102017,8.67216221598985,6.31735252785714,6.77103987261336,6.87777905818677
"16720760",3.24338107101208,3.05718225374398,3.3728701921944,3.48241633941319,3.39837668505675,2.90247423641583,4.20853495469751,4.50881817871869,4.61780306759939,3.4554818768203,4.26129547477864,3.10251524589184
"16660581",7.32376121391964,7.34251019169975,7.2703764702289,6.90637051025327,6.87743334920063,6.98434393398743,8.08626940337212,7.98809507066834,7.89285180548733,7.59038155549783,7.3032165267569,7.28537826690751
"16696624",3.64924909839067,4.09957924126793,4.01143097847855,3.12793817231799,3.39223397737535,2.87690043241967,4.54339831215382,5.51141875853871,3.97338400047547,4.93251386847047,4.50067437587741,4.78163132277106
"17026952",3.12914626343187,3.73751873291686,3.71758338601881,3.6616928761262,3.35092173901902,2.83277589905193,4.67281779505969,4.72059933927765,3.40957612867695,4.20746181076291,3.30905201621806,3.85459579199754
"16844312",2.38154146737386,3.07899335511399,2.79284412812192,3.2742035855634,3.41268034538916,3.33072528215034,4.28433434835028,4.34083134515919,4.7568645110649,4.03557397607442,4.30947407518832,4.33984989135473
"16658192",2.33957213663167,1.78765369950071,2.21599117066981,2.50854161475845,2.01766374292984,3.04557983078797,3.44760549858551,2.65831074372503,3.13716927095523,2.31078745655396,2.44351220725301,1.99171121291158
"17010625",3.84629423905819,3.78841601338321,4.3388859117561,4.36163388258413,4.25609990241722,4.20127545679073,3.77115079390239,3.76721918186443,3.66435120116867,4.4057203966129,4.50857378195784,4.53554812857155
"17006911",4.4240077038852,3.84676507287076,3.95780770298712,3.67669451846161,3.36440294179298,3.4548611824572,5.57503488511242,5.37051798159855,5.50662850977018,5.05656140375287,4.73639415664655,4.72876836212352
"17015975",6.73317131130395,6.98742891004065,6.93337660670683,7.21338777709195,7.23802956339024,7.16619508631159,6.05030016813789,5.92216288212325,5.7163748150487,7.24763600826992,6.7174772268552,6.62915521496473
"16924113",3.49450002338751,2.12143311313439,3.20435469999677,2.67856642778473,3.05569133666427,2.99156307222155,3.40037924588935,3.62867806458874,2.5374571924149,2.94677213898526,3.28185602952185,2.69731692845493
"16867784",5.35314300308811,5.26653567198647,5.08765366585594,4.28237605088458,3.67019688479462,4.5226857676493,8.02192608749655,7.77732335465236,7.93368196025832,6.92994160308908,6.9476458381161,7.12096558133529
"16768646",6.17239178101187,6.36645227367976,6.35048835894693,6.09935555438766,5.89021318005012,5.84953507898179,5.52191245695707,5.12506312021719,5.03456082397074,5.90746775086649,5.67946278419833,5.74422484143193
"17097941",3.71610280039657,3.93269602293991,4.18212501684362,4.02315619568942,4.0191634676203,3.50869532321314,4.26259179920773,5.09506004558749,4.94488751273223,3.71949934630787,4.52161868157447,4.04662010483128
"17007048",5.76283005494885,5.5426841667072,5.53795720776663,3.68001929608482,3.90104129649538,4.00095660210792,5.79548768018273,5.77403211826594,6.14803193359736,6.48762227785764,6.33673348292686,6.29983842914156
"17104051",4.79550036402044,4.46116512289839,4.85371463665809,4.85423958136283,5.08545872928885,4.52537351337437,4.16392232743264,4.22669532918166,4.19247918569265,4.27652134767844,4.34548207797625,4.4862826883626
"16676738",2.88310389024665,2.46195384855972,2.26889442565367,2.22865903104397,2.76932141452897,2.76847954438879,1.62076338445684,2.53767144375297,2.20119862933873,2.9281085473023,2.94955952797391,3.24921982083695
"16946513",7.98457205827445,8.03072304921844,7.84678074900976,7.70409441339293,8.0024068449476,7.79956565887693,6.67058786563609,6.98216243348753,6.97716787446811,7.21519184395391,7.53434295327223,7.43739949242553
"16778274",5.79100242093058,5.90807432013392,5.94046559994773,5.84963443468775,5.85620840629625,5.7704671473022,5.22748733757795,5.17538377585015,5.17198414435342,5.89887010744313,5.73409648906094,5.39267751814647
